,add_these_pw_job_title_9089,agent_city,agent_firm_name,agent_state,application_type,case_no,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,country_of_citzenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,foreign_worker_info_education_other,foreign_worker_info_inst,foreign_worker_info_major,foreign_worker_info_postal_code,foreign_worker_info_rel_occup_exp,foreign_worker_info_req_experience,foreign_worker_info_state,foreign_worker_info_training_comp,foreign_worker_ownership_interest,foreign_worker_yr_rel_edu_completed,fw_info_alt_edu_experience,fw_info_birth_country,fw_info_education_other,fw_info_postal_code,fw_info_rel_occup_exp,fw_info_req_experience,fw_info_training_comp,fw_info_yr_rel_edu_completed,fw_ownership_interest,ji_foreign_worker_live_on_premises,ji_fw_live_on_premises,ji_live_in_dom_svc_contract,ji_live_in_domestic_service,ji_offered_to_sec_j_foreign_worker,ji_offered_to_sec_j_fw,job_info_alt_cmb_ed_oth_yrs,job_info_alt_combo_ed,job_info_alt_combo_ed_exp,job_info_alt_combo_ed_other,job_info_alt_field,job_info_alt_field_name,job_info_alt_occ,job_info_alt_occ_job_title,job_info_alt_occ_num_months,job_info_combo_occupation,job_info_education,job_info_education_other,job_info_experience,job_info_experience_num_months,job_info_foreign_ed,job_info_foreign_lang_req,job_info_job_req_normal,job_info_job_title,job_info_major,job_info_training,job_info_training_field,job_info_training_num_months,job_info_work_city,job_info_work_postal_code,job_info_work_state,naics_2007_us_code,naics_2007_us_title,naics_code,naics_title,naics_us_code,naics_us_code_2007,naics_us_title,naics_us_title_2007,orig_case_no,orig_file_date,preparer_info_emp_completed,preparer_info_title,pw_amount_9089,pw_determ_date,pw_expire_date,pw_job_title_908,pw_job_title_9089,pw_level_9089,pw_soc_code,pw_soc_title,pw_source_name_9089,pw_source_name_other_9089,pw_track_num,pw_unit_of_pay_9089,rec_info_barg_rep_notified,recr_info_barg_rep_notified,recr_info_coll_teach_comp_proc,recr_info_coll_univ_teacher,recr_info_employer_rec_payment,recr_info_first_ad_start,recr_info_job_fair_from,recr_info_job_fair_to,recr_info_on_campus_recr_from,recr_info_on_campus_recr_to,recr_info_pro_org_advert_from,recr_info_pro_org_advert_to,recr_info_prof_org_advert_from,recr_info_prof_org_advert_to,recr_info_professional_occ,recr_info_radio_tv_ad_from,recr_info_radio_tv_ad_to,recr_info_second_ad_start,recr_info_sunday_newspaper,recr_info_swa_job_order_end,recr_info_swa_job_order_start,refile,ri_1st_ad_newspaper_name,ri_2nd_ad_newspaper_name,ri_2nd_ad_newspaper_or_journal,ri_campus_placement_from,ri_campus_placement_to,ri_coll_tch_basic_process,ri_coll_teach_pro_jnl,ri_coll_teach_select_date,ri_employee_referral_prog_from,ri_employee_referral_prog_to,ri_employer_web_post_from,ri_employer_web_post_to,ri_job_search_website_from,ri_job_search_website_to,ri_layoff_in_past_six_months,ri_local_ethnic_paper_from,ri_local_ethnic_paper_to,ri_posted_notice_at_worksite,ri_pvt_employment_firm_from,ri_pvt_employment_firm_to,ri_us_workers_considered,schd_a_sheepherder,us_economic_sector,wage_offer_from_9089,wage_offer_to_9089,wage_offer_unit_of_pay_9089,wage_offered_from_9089,wage_offered_to_9089,wage_offered_unit_of_pay_9089
34,,,,,PERM,A-08225-77723,,,Denied,,,VIETNAM,2012-02-16,1101 OAK LANE,,WINTER SPRINGS,,,PREMELTERS INC,,,,32708.0,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WINTER SPRINGS,,FL,333298,All Other Industrial Machinery Manufacturing,,,,,,,,,,,2188.0,,,,Sales Representatives,Level III,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",OES,,,bi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,28.0,,hr,,,
35,,,,,PERM,A-08227-78536,,,Denied,EWI,,ECUADOR,2012-02-16,97 LAKE AVENUE,,TUCKAHOE,,,ANGELINA'S RESTAURANT,,,,10707.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuckahoe,,NY,722211,Limited-Service Restaurants,,,,,,,,,,,9.5,,,,Cooks-Fast Food,Level I,35-2011.00,"Cooks, Fast Food",OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospitality,9.5,,hr,,,
36,,,,,PERM,A-08238-81419,,,Withdrawn,EWI,,EL SALVADOR,2012-03-28,10992 RICHARDSON ROAD,,ASHLAND,,,"CREATIVE CONSERVATION COMPANY, INC.",,,,23005.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASHLAND,,VA,238310,Drywall and Insulation Contractors,,,,,,,,,,,10.16,,,,"INSULATION WORKERS, FLOOR, CEILING, AND WALL",Level I,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,10.16,,hr,,,
37,,,,,PERM,A-08238-81533,,,Certified-Expired,H-1B,,INDIA,2011-10-13,ONE AT&T PLAZA,208 S. AKARD STREET,DALLAS,,,"AT&T, INC., AND ALL OF ITS SUBSIDIARIES AND AFFILIATES",,,,75202.0,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florham Park,,NJ,51721,Wireless Telecommunications Carriers (except Satellite),,,,,,,,,,,63773.0,,,,Operations Research Analysts,Level I,15-2031.00,Operations Research Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,110000.0,,yr,,,
38,,,,,PERM,A-08240-82338,,,Certified,EWI,,ECUADOR,2012-01-05,2420 POND RD.,,RONKONKOMA,,,NSW INSTALATION INC.,,,,11779.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RONKONKOMA,,NY,238350,Finish Carpentry Contractors,,,,,,,,,,,19.3,,,,Carpenters,Level II,47-2031.00,Carpenters,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,19.3,,hr,,,
39,,,,,PERM,A-08241-82750,,,Denied,EWI,,MEXICO,2012-01-30,239 WATCHUNG AVENUE,,BLOOMFIELD,,,"PROPERTY SERVICES LANDSCAPING, INC",,,,7003.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BLOOMFIELD,,NY,561730,Landscaping Services,,,,,,,,,,,13.19,,,,Landscaping and Groundskeeping Workers,Level III,37-3011.00,Landscaping and Groundskeeping Workers,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,13.19,,hr,,,
40,,,,,PERM,A-08246-83350,,,Certified,,,ECUADOR,2011-11-16,1630 WYCOFF ROAD,,WALL,,,GARDEN STATE PRECAST,,,,7719.0,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WALL,,NJ,327331,Concrete Block and Brick Manufacturing,,,,,,,,,,,17.33,,,,MAINTENANCE WORKER,Level I,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,17.33,17.33,hr,,,
41,,,,,PERM,A-08247-83629,,,Denied,EWI,,ECUADOR,2012-02-16,315 CONGRESSIONAL DRIVE,,MORGANVILLE,,,JEANNIE SCHUSTER,,,,7751.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MORGANVILLE,,NJ,,,,,,,,,,,,,,,,,,,39-9099.99,"Personal Care and Service Workers, All Other",OES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.85,,hr,,,
42,,,,,PERM,A-08254-85569,,,Denied,,,IRAN,2011-11-17,10130-B COLVIN RUN ROAD,,GREAT FALLS,,,"ANA VISAGE, LTD",,,,22066.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Great Falls,,VA,81219,Other Personal Care Services,,,,,,,,,,,41517.0,,,,Executive Secretaries and Administrative Assistants,Level II,43-6011.00,Executive Secretaries and Administrative Assistants,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,41517.0,,yr,,,
43,,,,,PERM,A-08255-86138,,,Certified,H-1B,,PHILIPPINES,2011-11-04,19483 PRUNERIDGE AVENUE,M/S 4206,CUPERTINO,,,HEWLETT-PACKARD COMPANY,,,,95014.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boise,,ID,334111,Electronic Computer Manufacturing,,,,,,,,,,,37149.0,,,,Market Research Analysts,Level I,19-3021.00,Market Research Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,75000.0,,yr,,,
44,,,,,PERM,A-08259-87626,,,Denied,,,PAKISTAN,2012-02-16,73-15 MAIN  STREET,,FLUSHING,,,AIRPLUS CONTRACTING INC.,,,,11367.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLUSHING,,NY,562211,Hazardous Waste Treatment and Disposal,,,,,,,,,,,21.86,,,,CARPENTERS,Level II,47-2031.00,Carpenters,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,21.86,,hr,,,
45,,,,,PERM,A-08260-88111,,,Denied,EWI,,ECUADOR,2011-10-06,1027 OLD MEDFORD AVENUE,,FARMINGVILLE,,,S.M.C CONCRETE,,,,11738.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARMINGVILLE,,NY,23,Construction,,,,,,,,,,,11.75,,,,Brickmasons and Blockmasons,Level I,47-2021.00,Brickmasons and Blockmasons,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,11.75,,hr,,,
46,,,,,PERM,A-08264-89308,,,Denied,H-1B,,PHILIPPINES,2011-10-27,200 HOSPITAL AVE,,JEFFERSON,,,"ASHE MEMORIAL HOSPITAL, INC",,,,28644.0,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson,,NC,622110,General Medical and Surgical Hospitals,,,,,,,,,,,17.55,,,,Medical Technologist,Level I,29-2011.00,Medical and Clinical Laboratory Technologists,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Care,20.34,,hr,,,
47,,,,,PERM,A-08267-89752,,,Denied,H-2B,,MEXICO,2012-02-16,8420 HIGHWAY 14,,RANCHESTER,,,PADLOCK RANCH,,,,82839.0,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RANCHESTER,,WY,,,,,,,,,,,,,,,,,,,45-2093.00,"Farmworkers, Farm and Ranch Animals",Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000.0,,yr,,,
48,,,,,PERM,A-08267-89878,,,Certified,H-1B,,CHINA,2011-12-22,3 POLARIS WAY,,ALISO VIEJO,,,"FLUOR ENTERPRISES, INC.",,,,92698.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliso Viejo,,CA,23,Construction,,,,,,,,,,,90669.0,,,,Civil Engineers,,17-2051.00,Civil Engineers,Other,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,90669.0,,yr,,,
49,,,,,PERM,A-08270-91040,,,Certified,H-1B,,INDIA,2011-12-19,929 NORTH FRONT STREET,,WILMINGTON,,,"PPD DEVELOPMENT, LP",,,,28401.0,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,,TX,541710,,,,,,,,,,,,93662.0,,,,Computer Systems Analysts,Level IV,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93662.0,,yr,,,
50,,,,,PERM,A-08276-92533,,,Denied,H-1B,,CAMEROON,2011-11-17,1211 MCGEE,,KANSAS CITY,,,KANSAS CITY #33 SCHOOL DISTRICT,,,,64106.0,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kansas City,,MO,611110,Elementary and Secondary Schools,,,,,,,,,,,47523.0,,,,"Elementary School Teachers, Except Special Education",Level I,25-2021.00,"Elementary School Teachers, Except Special Education",CBA,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educational Services,59034.0,,yr,,,
51,,,,,PERM,A-08276-92560,,,Denied,EWI,,MEXICO,2012-02-14,600 IRVINGTON AVENUE,,HILLSIDE,,,CLS GROUP INC.,,,,7205.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HILLSIDE,,NJ,238160,Roofing Contractors,,,,,,,,,,,24.4,,,,MANAGER / ROOFER,Level I,47-1011.00,First-Line Supervisors/Managers of Construction Trades and Extraction Workers,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,24.4,,hr,,,
52,,,,,PERM,A-08280-93353,,,Denied,TPS,,EL SALVADOR,2012-02-16,200 MIDDLE NECK ROAD,,GREAT NECK,,,CAFE RUSTICA,,,,11021.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GREAT NECK,,NY,722110,Full-Service Restaurants,,,,,,,,,,,13.42,,,,COOK,Level III,35-2014.00,"Cooks, Restaurant",Other,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospitality,13.42,14.0,hr,,,
53,,,,,PERM,A-08280-93404,,,Certified-Expired,H-1B,,INDIA,2011-10-25,3901 CASTLE HAYNE ROAD,,WILMINGTON,,,"GE-HITACHI NUCLEAR ENERGY AMERICAS, LLC",,,,28402.0,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilmington,,NC,541690,Other Scientific and Technical Consulting Services,,,,,,,,,,,119954.0,,,,Computer and Information Systems Manager,Level IV,11-3021.00,Computer and Information Systems Managers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,119954.0,180000.0,yr,,,
54,,,,,PERM,A-08280-93430,,,Denied,F-1,,SOUTH KOREA,2011-10-25,5425 BUFORD HWY.,,DORAVILLE,,,"HANGBOK, INC.",,,,30340.0,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doraville,,GA,722110,Full-Service Restaurants,,,,,,,,,,,24107.0,,,,"Cook, Restaurant",Level IV,35-2014.00,"Cooks, Restaurant",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospitality,24107.0,,yr,,,
55,,,,,PERM,A-08284-94914,,,Denied,EWI,,ECUADOR,2011-10-13,36 ALONA DRIVE,,MAHOPAC,,,"GT INDUSTRIES, INC",,,,10541.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mahopac,,NY,236220,Commercial and Institutional Building Construction,,,,,,,,,,,21.01,,,,Construction Carpenters,Level II,47-2031.01,Construction Carpenters,Other,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,21.01,,hr,,,
56,,,,,PERM,A-08284-95050,,,Denied,,,JAMAICA,2011-10-14,351 KILORIN ROAD,,WATERTOWN,,,B & F CONSTRUCTION CO.,,,,6795.0,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WATERTOWN,,CT,,,,,,,,,,,,,,,,,,,47-2031.00,Carpenters,OES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.92,,hr,,,
57,,,,,PERM,A-08288-95794,,,Certified-Expired,H-1B,,SOUTH KOREA,2011-10-04,19483 PRUNERIDGE AVENUE,M/S 4206,CUPERTINO,,,HEWLETT-PACKARD COMPANY,,,,95014.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palo Alto,,CA,334111,Electronic Computer Manufacturing,,,,,,,,,,,91312.0,,,,"Computer and Information Scientists, Research",Level I,15-1011.00,"Computer and Information Scientists, Research",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,105000.0,,yr,,,
58,,,,,PERM,A-08288-95916,,,Denied,,,MEXICO,2011-11-01,27830 S. 11 MILE CORNER RD.,,ELOY,,,STAMBAUGH FARMS,,,,85231.0,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELOY,,AZ,111920,Cotton Farming,,,,,,,,,,,7.04,,,,AGRICULTURAL EQUIPMENT OPERATORS,Level I,45-2091.00,Agricultural Equipment Operators,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agribusiness,7.25,7.25,hr,,,
59,,,,,PERM,A-08291-96775,,,Certified-Expired,L-1,,JAPAN,2011-10-06,3000 N. GRANDVIEW BLVD.,,WAUKESHA,,,"GE MEDICAL SYSTEMS, LLC",,,,53188.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waukesha,,WI,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,,,,,,,,,,,63419.0,,,,"Computer Software Engineers, Systems Software",Level II,15-1032.00,"Computer Software Engineers, Systems Software",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,67925.0,,yr,,,
60,,,,,PERM,A-08291-96813,,,Denied,H-1B,,PHILIPPINES,2012-03-13,50-20 67 STREET,,WOODSIDE,,,QUALITY RECRUITMENT & PLACEMENT SERVICES,,,,11377.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flushing,,NY,561310,,,,,,,,,,,,27.0,,,,Medical Technologist,Level IV,,,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,hr,,,
61,,,,,PERM,A-08291-96847,,,Certified,L-1,,INDIA,2011-11-17,19483 PRUNERIDGE AVENUE,M/S 4206,CUPERTINO,,,HEWLETT-PACKARD COMPANY,,,,95014.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Houston,,TX,334111,Electronic Computer Manufacturing,,,,,,,,,,,96512.0,,,,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,96512.0,,yr,,,
62,,,,,PERM,A-08291-97042,,,Certified-Expired,H-1B,,MEXICO,2011-10-25,3000 N. GRANDVIEW BLVD.,,WAUKESHA,,,"GE MEDICAL SYSTEMS, LLC",,,,53188.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waukesha,,WI,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,,,,,,,,,,,46218.0,,,,Operations Research Analysts,Level I,15-2031.00,Operations Research Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,47000.0,92000.0,yr,,,
63,,,,,PERM,A-06353-92851,,,Certified,H-1B,,INDIA,2011-12-16,"1304 WEST WALNUT HILL LANE, SUITE 240",,IRVING,,,THE SHAMS GROUP,,,,75038.0,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Irving,,TX,541512,Computer Systems Design Services,,,,,,,,,,,41516.0,,,,Operations Research Analysts,Level I,15-2031.00,Operations Research Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,41516.0,,yr,,,
64,,,,,PERM,A-07004-96978,,,Certified,B-1,,EL SALVADOR,2012-01-30,4915 RICHMOND TAPPAHANNOCK HWY STE A,,AYLETT,,,VINNY'S ITALIAN GRILL,,,,23009.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AYLETT,,VA,7221,Full-Service Restaurants,,,,,,,,,,,10.7,,,,"COOKS, RESTARUANT",Level IV,35-2014.00,"Cooks, Restaurant",OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospitality,10.7,,hr,,,
65,,,,,PERM,A-07165-46663,,,Denied,H-1B,,CANADA,2011-12-01,800 CENTENNIAL AVENUE,,PISCATAWAY,,,GE HEALTHCARE BIOSCIENCES CORP.,,,,8855.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pleasanton,,CA,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,,,,,,,,,,,108160.0,,,,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Level IV,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,108200.0,,yr,,,
66,,,,,PERM,A-07213-62416,,,Certified,H-1B,,INDIA,2011-12-29,48 SUMMERS AVENUE,,WEST LONG BRANCH,,,BAMM INC,,,,7764.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Long Branch,,NJ,541511,Custom Computer Programming Services,,,,,,,,,,,47.69,,,,Computer Systems Analysts,Level IV,15-1051.00,Computer Systems Analysts,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,47.69,,hr,,,
67,,,,,PERM,A-07237-69481,,,Certified,H-1B,,INDIA,2012-01-09,24035 THREE NOTCH ROAD,,HOLLYWOOD,,,"SHAH ASSOCIATES, MD, LLC",,,,20636.0,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hollywood,,MD,62111,Offices of Physicians,,,,,,,,,,,138362.0,,,,"Internists, General",Level II,29-1063.00,"Internists, General",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Care,140000.0,,yr,,,
68,,,,,PERM,A-07239-69694,,,Certified,H-1B,,INDONESIA,2011-12-07,2828 NORTH HASKELL AVENUE,,DALLAS,,,"AFFILIATED COMPUTER SERVICES, INC. AND IT SUBSIDIARIES AND AFFILIATES",,,,75204.0,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dallas,,TX,541511,Custom Computer Programming Services,,,,,,,,,,,73424.0,,,,Division Controller,Level IV,13-2011.01,Accountants,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73424.0,,yr,,,
69,,,,,PERM,A-07257-75661,,,Denied,EWI,,MEXICO,2012-03-23,684 LEXINGTON AVENUE,,NEW YORK,,,SHERWOOD FINE LTD,,,,10022.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW YORK,,NY,722211,Limited-Service Restaurants,,,,,,,,,,,10.41,,,,FOOD PREPARATION WORKERS,Level III,35-2021.00,Food Preparation Workers,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospitality,10.5,12.0,hr,,,
70,,,,,PERM,A-07264-77890,,,Certified,L-1,,SWEDEN,2011-11-03,1000 WESTINGHOUSE DRIVE,,CRANBERRY TOWNSHIP,,,WESTINGHOUSE ELECTRIC COMPANY,,,,16066.0,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monroeville,,PA,54133,Engineering Services,,,,,,,,,,,79019.0,,,,Nuclear Engineer,Level II,17-2161.00,Nuclear Engineers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerospace,90000.0,,yr,,,
71,,,,,PERM,A-07270-79789,,,Denied,H-1B,,SWEDEN,2011-11-29,14 PENN PLAZA,SUITE 1105,NEW YORK,,,BUSINESS MANAGEMENT INTERNATIONAL INC,,,,10122.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,NY,541511,Custom Computer Programming Services,,,,,,,,,,,81078.0,,,,"Computer Software Engineers, Systems Software",Level II,15-1032.00,"Computer Software Engineers, Systems Software",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,81078.0,,yr,,,
72,,,,,PERM,A-07299-89765,,,Denied,,,PORTUGAL,2011-10-05,71 RAILROAD AVENUE,,RONKONKOMA,,,"A-PLUS MASONRY, INC.",,,,11779.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RONKONKOMA,,NY,238140,Masonry Contractors,,,,,,,,,,,23.53,,,,STONEMASONS,Level II,47-2022.00,Stonemasons,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,23.53,,hr,,,
73,,,,,PERM,A-07311-93198,,,Certified,,,INDIA,2011-12-01,3410 HILLVIEW AVENUE,,PALO ALTO,,,"SAP LABS, LLC",,,,94304.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Newtown Square,,PA,54151,Computer Systems Design and Related Services,,,,,,,,,,,90646.0,,,,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,93550.0,,yr,,,
